UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,WEAPON13,DRUG13,LIQUOR13,WEAPON14,DRUG14,LIQUOR14,WEAPON15,DRUG15,LIQUOR15,FILTER13,FILTER14,FILTER15,FID,Longitude,Latitude
374024001,Adler Graduate School,Main Campus,1550 East 78th Street,RICHFIELD,MN,55425,2,"Private nonprofit, 4-year or above",68,243,311,0,0,0,0,0,0,0,0,0,1,1,1,4190,-93.2521131935258,44.8625014942136
374316001,Academy of Hair Design-Jackson,Main Campus,1815 Terry Rd,Jackson,MS,39204,6,"Private for-profit, 2-year",37,25,62,0,0,0,0,0,0,0,0,0,1,1,1,4191,-90.2101189310039,32.2822379401935
374343001,KC's School of Hair Design,Main Campus,187 HWY 15 N,Pontotoc,MS,388630000,6,"Private for-profit, 2-year",0,60,60,0,0,0,0,0,0,0,0,0,1,1,1,4192,-89.0180342030344,34.2551883880054
374440001,Mitchells Hairstyling Academy-Goldsboro,Main Campus,1021 N SPENCE AVE,GOLDSBORO,NC,27534,9,"Private for-profit, less-than 2-year",0,13,13,0,0,0,0,0,0,0,0,0,1,1,1,4193,-77.9469541036052,35.3879074286583
374574001,Lincoln Technical Institute-Moorestown,Branch Campus / Moorestown,"308 W. Route 28, Suite 2",Moorestown,NJ,08057,9,"Private for-profit, less-than 2-year",79,448,527,0,0,0,0,0,0,0,0,0,1,1,1,4194,-74.9478198996948,39.9637599997892
374592001,Monmouth County Vocational School District,Main Campus,105 Neptune Blvd.,Neptune,NJ,07753,7,"Public, less-than 2-year",7,71,78,0,0,0,0,0,0,0,0,0,1,1,1,4195,-74.0353562935808,40.2135758305015
374875001,Brightwood College-Las Vegas,Kaplan College-Las Vegas,3535 West Sahara Avenue,Las Vegas,NV,89102,6,"Private for-profit, 2-year",174,659,833,0,0,0,0,0,0,0,0,0,1,1,1,4196,-115.188452009833,36.1443004944163
374927001,Beauty School of Middletown,Beauty School of Middletown,225 DOLSON AVE,MIDDLETOWN,NY,10940,9,"Private for-profit, less-than 2-year",0,56,56,0,0,0,0,0,0,0,0,0,1,1,1,4197,-74.4286854418547,41.4243251978057
374972001,Bryant & Stratton College-Southtowns,"Bryant & Stratton College, Southtowns Campus","Sterling Park, 200 Redtail Road",Orchard Park,NY,14127,3,"Private for-profit, 4-year or above",273,513,786,0,0,0,0,0,0,0,0,0,1,1,1,4198,-78.7690626907704,42.790464506351
374990001,Continental School of Beauty Culture-Olean,Main Campus,517 N Barry St,Olean,NY,14760,9,"Private for-profit, less-than 2-year",8,52,60,0,0,0,0,0,0,0,0,0,1,1,1,4199,-78.4279280194798,42.0845220002559
375106001,National Tractor Trailer School Inc-Buffalo,Branch Campus,175 KATHERINE ST,BUFFALO,NY,142102007,9,"Private for-profit, less-than 2-year",110,11,121,0,0,0,0,0,0,0,0,0,1,1,1,4200,-78.8578168472042,42.8651484948855
375230001,Yeshiva Gedolah Imrei Yosef D'spinka,Main Campus,1466 56TH ST,BROOKLYN,NY,11219,2,"Private nonprofit, 4-year or above",109,0,109,0,0,0,0,0,0,0,0,0,1,1,1,4201,-73.992317960708,40.6287189233967
375300001,Cleveland Institute of Dental-Medical Assistants-Mentor,Branch Campus,5733 HOPKINS RD,MENTOR,OH,440602035,9,"Private for-profit, less-than 2-year",5,104,109,0,0,0,0,0,0,0,0,0,1,1,1,4202,-81.3421752486775,41.7146213817676
375319001,Cleveland Institute of Dental-Medical Assistants-Lyndhurst,Branch Campus,5564 MAYFIELD RD,LYNDHURST,OH,441242928,9,"Private for-profit, less-than 2-year",3,42,45,0,0,0,0,0,0,0,0,0,1,1,1,4203,-81.4788540000046,41.5199695103621
375373001,Knox County Career Center,Knox County Career Center,306 MARTINSBURG RD,MOUNT VERNON,OH,43050,7,"Public, less-than 2-year",47,163,210,0,0,0,0,0,0,0,0,0,1,1,1,4204,-82.4768388462192,40.3751387612348
366368001,New York Academy of Art,New York Academy of Art,111 FRANKLIN ST,NEW YORK,NY,100132911,2,"Private nonprofit, 4-year or above",43,76,119,0,0,0,0,0,0,0,0,0,1,1,1,4205,-74.005874004571,40.7184910304241
366395001,Suffolk County Community College,Ammerman Campus,533 COLLEGE RD,SELDEN,NY,11784,4,"Public, 2-year",12594,14235,26829,1,18,0,0,3,0,0,1,0,1,1,1,4206,-73.0527634060233,40.8466599462965
366401001,Las Positas College,Main Campus,3000 Campus Hill Drive,LIVERMORE,CA,94551,4,"Public, 2-year",4318,4594,8912,1,0,0,0,0,0,0,0,0,1,1,1,4207,-121.796508966957,37.7068941262944
366438001,Blades School of Hair Design,Main Campus - Blades School of Hair Design,"22576-316 MACARTHUR BLVD, PO BOX 226",CALIFORNIA,MD,20636,9,"Private for-profit, less-than 2-year",2,98,100,0,0,0,0,0,0,0,0,0,1,1,1,4208,-76.4855153587756,38.2870558813005
366465001,Ogeechee Technical College,Main Campus,One Joseph E. Kennedy Blvd.,Statesboro,GA,30458,4,"Public, 2-year",672,1396,2068,0,0,0,0,0,0,0,0,0,1,1,1,4209,-81.8152922996511,32.3976689999249
366535001,Remington College-Mobile Campus,Remington College (Mobile Campus),828 Downtowner Loop West,Mobile,AL,36609,5,"Private nonprofit, 2-year",101,335,436,0,0,0,0,0,0,0,0,0,1,1,1,4210,-88.1447554285157,30.6715225645222
366553001,Southern Technical College,Southern Technical College- Fort Myers,1685 Medical Lane,Fort Myers,FL,339071108,3,"Private for-profit, 4-year or above",219,804,1023,0,0,0,0,0,0,0,0,0,1,1,1,4211,-81.8776341927962,26.5957805045025
366571001,Mercy-St Luke's School of Radiologic Technology,Main Campus,1026 A AVE NE,CEDAR RAPIDS,IA,52402,5,"Private nonprofit, 2-year",4,18,22,0,0,0,0,4,0,0,2,0,1,1,1,4212,-91.6601768745833,41.9849881660035
366605001,Southwest Acupuncture College-Santa Fe,Santa Fe Campus,1622 Galisteo Street,Santa Fe,NM,87505,3,"Private for-profit, 4-year or above",21,51,72,0,0,0,0,0,0,0,0,0,1,1,1,4213,-105.949737264812,35.6617116031554
366623001,Northwest Technology Center-Alva,Main Campus,1801 11th Street,Alva,OK,73717,7,"Public, less-than 2-year",46,56,102,0,0,0,0,0,0,0,0,0,1,1,1,4214,-98.6750462845607,36.7872804349918
366632001,Mercer County Career Center,Main Campus,776 GREENVILLE RD,MERCER,PA,16137,7,"Public, less-than 2-year",2,25,27,0,0,0,0,0,0,0,0,0,1,1,1,4215,-80.2483992761831,41.2484922699595
366711001,California State University-San Marcos,Main Campus,333 S TWIN OAKS VALLEY RD,San Marcos,CA,920960001,1,"Public, 4-year or above",4990,7803,12793,4,7,8,0,7,1,0,12,5,1,1,1,4216,-117.165173450363,33.1274091780968
248606001,Moore Norman Technology Center,Franklin Road Campus,4701 12TH AVE NW,NORMAN,OK,730698399,4,"Public, 2-year",849,551,1400,0,0,0,0,0,0,0,0,0,1,1,1,4217,-97.4590103573807,35.2728179164676
366748001,Argosy University-Hawaii,Argosy University - Hawaii,"400 ASB Tower, 1001 Bishop Street",HONOLULU,HI,96813,3,"Private for-profit, 4-year or above",392,616,1008,0,0,0,0,0,0,0,0,0,1,1,1,4218,-157.861526841999,21.3084512559181
248624001,Fayette County Career & Technical Institute Practical Nursing Program,Main Campus,175 GEORGES FAIRCHANCE RD,UNIONTOWN,PA,15401,7,"Public, less-than 2-year",18,83,101,0,0,0,0,0,0,0,0,0,1,1,1,4219,-79.743105231994,39.8630125220791
366793001,Baptist Theological Seminary at Richmond,Main Campus,"8040 Villa Park Drive, Suite 250",RICHMOND,VA,23228,2,"Private nonprofit, 4-year or above",30,40,70,0,0,0,0,0,0,0,0,0,1,1,1,4220,-77.4680368266748,37.6320230738313
262509001,Heritage College-Denver,Heritage College Denver,"4704 Harlan Street, Suite 100",Denver,CO,80212,6,"Private for-profit, 2-year",61,250,311,0,0,0,0,0,0,0,0,0,1,1,1,4221,-105.062497767971,39.7820867213723
375692001,Kiamichi Technology Center-Atoka,Kiamichi Technology Center - Atoka Campus,PO Box 240,ATOKA,OK,745250240,7,"Public, less-than 2-year",100,88,188,0,0,0,0,0,0,0,0,0,1,1,1,4222,-96.113842999599,34.347848999727
362700001,Sunstate Academy,Fort Myers Campus,2040 COLONIAL BLVD,Fort Myers,FL,33907,9,"Private for-profit, less-than 2-year",57,274,331,0,0,0,0,0,0,0,0,0,1,1,1,4223,-81.8706367066018,26.5966627229938
362782001,Elizabeth Grady School of Esthetics and Massage Therapy,Main Campus,222 BOSTON AVENUE,MEDFORD,MA,02155,9,"Private for-profit, less-than 2-year",3,192,195,0,0,0,0,0,0,0,0,0,1,1,1,4224,-71.1266050381397,42.4148128214943
363013001,Ross Medical Education Center-Port Huron,Ross Medical Education Center,"2887 Krafft Road, Suite 700",PORT HURON,MI,48060,9,"Private for-profit, less-than 2-year",3,50,53,0,0,0,0,0,0,0,0,0,1,1,1,4225,-82.4543639500247,43.0251118755778
363077001,Capri Institute of Hair Design-Clifton,Capri Institute of Hair Design,1595 MAIN AVE,CLIFTON,NJ,07011,9,"Private for-profit, less-than 2-year",39,150,189,0,0,0,0,0,0,0,0,0,1,1,1,4226,-74.152222474043,40.8874495396666
363147001,Raphael's School of Beauty Culture Inc-Alliance,Main Campus,2445 W. STATE ST.,ALLIANCE,OH,44601,6,"Private for-profit, 2-year",4,100,104,0,0,0,0,0,0,0,0,0,1,1,1,4227,-81.1521097233214,40.9020014759553
363165001,Metro Technology Centers,Springlake Campus,1900 Springlake Drive,Oklahoma City,OK,731115240,4,"Public, 2-year",560,555,1115,0,1,0,0,0,0,0,0,0,1,1,1,4228,-97.4788503457266,35.5139657676945
363439001,Daymar College-Bowling Green,Daymar College  Bowling Green Campus,2421 Fitzgerald Industrial Dr.,BOWLING GREEN,KY,42101,3,"Private for-profit, 4-year or above",52,188,240,0,0,0,0,0,0,0,0,0,1,1,1,4229,-86.4725076399797,36.9680283463882
363590001,Everest College-Everett,Everest College - Everett Campus,"906 SE EVERETT MALL WAY, Suite 600",EVERETT,WA,98208,5,"Private nonprofit, 2-year",33,245,278,0,0,0,0,0,0,0,0,0,1,1,1,4230,-122.220866811781,47.9101989570954
363633001,Luna Community College,Main Campus,366 Luna Dr.,LAS VEGAS,NM,87701,4,"Public, 2-year",646,835,1481,0,0,0,0,0,0,0,0,0,1,1,1,4231,-105.25364556292,35.617541875857
363679001,Grabber School of Hair Design,Main Campus,9833 Watson Road,Saint Louis,MO,63126,9,"Private for-profit, less-than 2-year",12,151,163,0,0,0,0,0,0,0,0,0,1,1,1,4232,-90.3909334133247,38.5566334512265
363712001,Yeshivah Gedolah Rabbinical College,Main Campus,1140 ALTON RD,MIAMI BEACH,FL,33139,2,"Private nonprofit, 4-year or above",31,0,31,0,0,0,0,0,0,0,0,0,1,1,1,4233,-80.1409910001049,25.7824267752933
363721001,University of the District of Columbia-David A Clarke School of Law,Flagship/Main Campus,"4200 CONNECTICUT AVENUE, N.W.",WASHINGTON,DC,20008,1,"Public, 4-year or above",124,189,313,0,0,0,0,1,0,0,0,0,1,1,1,4234,-77.064407999595,38.9441250002194
363882001,Raphael's School of Beauty Culture Inc-Brunswick,Main Campus,3307 Center Rd.,Brunswick,OH,44212,6,"Private for-profit, 2-year",0,55,55,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,4235,-81.8061327185865,41.2383154786366
363907001,Caribbean University-Ponce,Caribbean University,AVE. EDNITA NAZARIO #1015,PONCE,PR,00716,2,"Private nonprofit, 4-year or above",548,679,1227,0,0,0,0,0,0,0,0,0,1,1,1,4236,-66.5993373852908,18.006870969464
363916001,Caribbean University-Vega Baja,Vega Baja,BARRIO ALGARROBO  SECTOR CRIOLLO CARR 67 Km .5,VEGA BAJA,PR,00693,2,"Private nonprofit, 4-year or above",166,309,475,0,0,0,0,0,0,0,0,0,1,1,1,4237,-66.3863279003298,18.4441286997047
363934001,University of Advancing Technology,Main Campus,2625 W BASELINE RD,TEMPE,AZ,85283,3,"Private for-profit, 4-year or above",612,112,724,0,0,0,0,0,0,0,0,0,1,1,1,4238,-111.975822000016,33.3781724763554
364016001,Paradise Valley Community College,Main Campus,18401 N 32ND ST,PHOENIX,AZ,85032,4,"Public, 2-year",3809,4875,8684,0,1,0,0,0,0,0,0,0,1,1,1,4239,-112.013573560592,33.6530035601741
364025001,Chandler-Gilbert Community College,Chandler-Gilbert Community College - Pecos Campus,2626 E PECOS RD,CHANDLER,AZ,852252499,4,"Public, 2-year",6951,7703,14654,0,0,0,0,0,0,0,0,0,1,1,1,4240,-111.796040529068,33.2919594974741
364122001,HSHS St. John's Hospital School of Clinical Laboratory Science,Main Campus,800 E CARPENTER,SPRINGFIELD,IL,62769,8,"Private nonprofit, less-than 2-year",0,6,6,0,0,0,0,0,0,0,0,0,1,1,1,4241,-89.643930830871,39.8072085238841
364168001,Madison Media Institute,Madison Campus,2702 Agriculture Drive,MADISON,WI,53718,3,"Private for-profit, 4-year or above",246,74,320,0,0,0,0,0,0,0,0,0,1,1,1,4242,-89.2936414653509,43.0589723377319
364335001,Sanford-Brown Institute-Garden City,Sanford-Brown Institute,711 Stewart Avenue,Garden City,NY,11530,6,"Private for-profit, 2-year",46,325,371,0,0,0,0,0,0,0,0,0,1,1,1,4243,-73.6076075573921,40.7326291012139
364548001,Great Plains Technology Center,Great Plains Technology Center,4500 W Lee Blvd,LAWTON,OK,735058304,4,"Public, 2-year",111,84,195,0,0,0,0,0,0,0,0,0,1,1,1,4244,-98.4531799274295,34.5943505099382
364575001,Roane-Jackson Technical Center,Roane-Jackson Technical Center,9450 SPENCER RD,LEROY,WV,252529700,7,"Public, less-than 2-year",2,31,33,0,0,0,0,0,0,0,0,0,1,1,1,4245,-81.5145200003763,38.9099130002177
364584001,Total Cosmetology Training Center,Main Campus,5303 N Market St,Spokane,WA,99217,9,"Private for-profit, less-than 2-year",12,46,58,0,0,0,0,0,0,0,0,0,1,1,1,4246,-117.364831327359,47.7063090001169
364627001,Pioneer Technology Center,Main Campus,2101 N ASH,PONCA CITY,OK,74601,7,"Public, less-than 2-year",209,214,423,0,0,0,0,0,0,0,2,0,1,1,1,4247,-97.0948691184015,36.7276595999973
364636001,Portage Lakes Career Center,Main Campus,4401 SHRIVER RD,Uniontown,OH,44685,7,"Public, less-than 2-year",48,70,118,0,0,0,0,0,0,0,0,0,1,1,1,4248,-81.4739561928362,40.9422368616792
364751001,Eastern College of Health Vocations-New Orleans,Branch Campus,201 Evans Rd. Bldg 400,New Orleans,LA,70123,9,"Private for-profit, less-than 2-year",3,89,92,0,0,0,0,0,0,0,0,0,1,1,1,4249,-90.1816444493348,29.9435606607936
364760001,Bell Mar Beauty College,Main Campus,5717 W CERMAK,CICERO,IL,60804,9,"Private for-profit, less-than 2-year",3,65,68,0,0,0,0,0,0,0,0,0,1,1,1,4250,-87.7672624719764,41.8508664958556
364946001,Caddo Kiowa Technology Center,Main Campus,CAREER TECH ROAD,Fort Cobb,OK,730380190,7,"Public, less-than 2-year",156,175,331,0,0,0,0,0,0,0,0,0,1,1,1,4251,-98.4398706525717,35.1078844963521
364955001,Brightwood College-San Antonio-San Pedro,Kaplan College-San Antonio-San Pedro,7142 San Pedro Avenue,San Antonio,TX,78216,6,"Private for-profit, 2-year",89,453,542,0,0,0,0,0,0,0,0,2,1,1,1,4252,-98.4992298991234,29.5127722767524
364964001,Center for Instruction Technology & Innovation (CiTi),Main Campus,179 CO RTE 64,MEXICO,NY,13114,7,"Public, less-than 2-year",49,65,114,0,0,0,0,0,0,0,0,0,1,1,1,4253,-76.2597997377199,43.4601425049654
364973001,Le Cordon Bleu College of Culinary Arts-Austin,Main Campus,"3110 Esperanza Crossing, Suite 100",AUSTIN,TX,78758,6,"Private for-profit, 2-year",322,282,604,0,0,0,0,0,0,0,0,0,1,1,1,4254,-97.7224491989621,30.3993507616697
365055001,The Art Institute of New York City,The Art Institute of New York City,218-232 West 40th Street,NEW YORK,NY,10018,6,"Private for-profit, 2-year",187,252,439,0,0,0,0,0,0,0,0,0,1,1,1,4255,-73.9889240501061,40.7551588119563
365091001,International School of Skin Nailcare & Massage Therapy,Main Campus,5600 ROSWELL RD NE,ATLANTA,GA,30342,9,"Private for-profit, less-than 2-year",18,278,296,0,0,0,0,0,0,0,0,0,1,1,1,4256,-84.3787845512456,33.9088217423567
365125001,Palomar Institute of Cosmetology,Main Campus,355 VIA VERA CRUZ # 3,SAN MARCOS,CA,92078,9,"Private for-profit, less-than 2-year",6,131,137,0,0,0,0,0,0,0,0,0,1,1,1,4257,-117.18851041482,33.1363599768996
365198001,Southern Oklahoma Technology Center,Southern Oklahoma Technology Center,2610 SAM NOBLE PKY,ARDMORE,OK,73401,7,"Public, less-than 2-year",401,395,796,0,0,0,0,0,0,0,0,0,1,1,1,4258,-97.0839339533974,34.1872924820353
365204001,Vista College,COMPUTER CAREER CENTER,6101 MONTANA AVE,EL PASO,TX,79925,6,"Private for-profit, 2-year",1377,2972,4349,0,0,0,0,0,0,0,0,0,1,1,1,4259,-106.411648974375,31.7866059295427
365213001,Autry Technology Center,Main Campus,1201 W WILLOW,ENID,OK,737032506,4,"Public, 2-year",273,255,528,0,0,0,0,0,0,0,0,0,1,1,1,4260,-97.8970716928441,36.4198315398287
365240001,Greene County Vocational School District,Greene County Career Center,2960 W Enon Rd.,Xenia,OH,453859545,7,"Public, less-than 2-year",26,1,27,0,0,0,0,0,0,0,0,0,1,1,1,4261,-83.9471570001528,39.7717428618499
365374001,Canadian Valley Technology Center,Canadian Valley Technology Center,6505 E HWY 66,EL RENO,OK,730369117,7,"Public, less-than 2-year",673,561,1234,0,0,0,1,3,0,0,1,0,1,1,1,4262,-97.879512525208,35.5079974706522
365383001,Wilkes-Barre Area Career and Technical Center Practical Nursing,Wilkes-Barre Area Career and Technical Center Practical Nursing,350 Jumper Rd,Wilkes-Barre,PA,187050699,7,"Public, less-than 2-year",8,112,120,0,0,0,0,0,0,2,3,0,1,1,1,4263,-75.8077706254646,41.2606222003837
365426001,Mayo Graduate School,Main Campus,200 1ST ST SW,ROCHESTER,MN,55905,2,"Private nonprofit, 4-year or above",117,159,276,0,2,0,0,7,0,0,0,0,1,1,1,4264,-92.4673251112462,44.022487696512
365480001,Meridian Technology Center,Main Campus,1312 S SANGRE RD,STILLWATER,OK,740741899,4,"Public, 2-year",458,354,812,0,0,0,0,0,0,0,0,0,1,1,1,4265,-97.1050754757241,36.1070763112286
365505001,Waynesville Career Center,WAYNESVILLE CAREER CENTER,400 G.W. LANE,WAYNESVILLE,MO,65583,7,"Public, less-than 2-year",19,50,69,0,0,0,0,0,0,0,0,0,1,1,1,4266,-92.1974551002901,37.8317050998853
365693001,Capitol School of Hairstyling and Esthetics,Main Campus,10803 John Galt Blvd,OMAHA,NE,681372325,6,"Private for-profit, 2-year",10,111,121,0,0,0,0,0,0,0,0,0,1,1,1,4267,-96.0823527486553,41.2100425243097
365763001,Morris County Vocational School District,Morris County Vocational School District,400 E Main St,Denville,NJ,07834,7,"Public, less-than 2-year",24,31,55,0,7,1,1,5,1,0,0,0,1,1,1,4268,-74.4797723814326,40.8795768044108
365824001,Ross Medical Education Center-Roosevelt Park,Ross Medical Education Center,"950 W NORTON AVE, Suite D",ROOSEVELT PARK,MI,49441,9,"Private for-profit, less-than 2-year",6,144,150,0,0,0,0,0,0,0,0,0,1,1,1,4269,-86.2668637232059,43.1908654707987
365833001,Ross Medical Education Center-Kentwood,Ross Medical Education Center,4528 Breton S. E.,Kentwood,MI,49508,9,"Private for-profit, less-than 2-year",13,230,243,0,0,0,0,0,0,0,0,0,1,1,1,4270,-85.6062358711025,42.8814721115516
248633001,Franklin County Career and Technology Center,FCCTC-PNP,2463 Loop Road,Chambersburg,PA,17202,7,"Public, less-than 2-year",7,75,82,0,0,0,0,0,0,0,0,0,1,1,1,4271,-77.6836483887558,39.9014864683761
248660001,Paul Mitchell the School-Knoxville,Main Campus,8380 Kingston Pike,KNOXVILLE,TN,379195449,9,"Private for-profit, less-than 2-year",16,172,188,0,0,0,0,0,0,0,0,0,1,1,1,4272,-84.0578251348362,35.9233952529089
248703001,Ogle School Hair Skin Nails-Hurst,Ogle School Hair Skin Nails,720-B ARCADIA STREET,HURST,TX,760534650,9,"Private for-profit, less-than 2-year",4,103,107,0,0,0,0,0,0,0,0,0,1,1,1,4273,-97.2019143996464,32.8216156947898
248846001,Fashion Institute of Design & Merchandising-San Diego,Branch Campus,"350 Tenth Avenue, Third Floor",SAN DIEGO,CA,92101,6,"Private for-profit, 2-year",7,112,119,0,0,0,0,0,0,0,0,0,1,1,1,4274,-117.155605172675,32.7089250000805
248882001,National American University-Albuquerque,NAU-Albuquerque,"4775 INDIAN SCHOOL ROAD NE, SUITE 200",ALBUQUERQUE,NM,871103976,3,"Private for-profit, 4-year or above",86,215,301,0,0,0,0,0,0,0,0,0,1,1,1,4275,-106.59157352988,35.1019665279115
248925001,Tennessee College of Applied Technology Nashville,Tennessee College of Applied Technology Nashville,100 WHITE BRIDGE RD,NASHVILLE,TN,37209,4,"Public, 2-year",543,388,931,0,0,0,0,0,0,0,0,0,1,1,1,4276,-86.85761723215,36.1320794583844
248934001,ECPI University,ECPI University - Virginia Beach,5555 GREENWICH RD STE 300,VIRGINIA BEACH,VA,23462,3,"Private for-profit, 4-year or above",4989,6746,11735,0,0,0,0,0,0,0,0,0,1,1,1,4277,-76.1782715692444,36.8431238393487
249140001,Branford Hall Career Institute-Jersey City,Anthem Institute - Jersey City,"40 Journal Square, 1st Floor",Jersey City,NJ,07306,9,"Private for-profit, less-than 2-year",54,254,308,0,0,0,0,0,0,0,0,0,1,1,1,4278,-74.0643517666736,40.7314780154924
249238001,Paul Mitchell the School-Houston,Paul Mitchell the School Houston,"10516 Katy Fwy, Suite A",HOUSTON,TX,77090,9,"Private for-profit, less-than 2-year",22,250,272,0,0,0,0,0,0,0,0,0,1,1,1,4279,-95.5589235298835,29.7851195174059
249566001,TDDS Technical Institute,Main Campus,"1688 NORTH PRICETOWN ROAD, SR 534",LAKE MILTON,OH,44429,9,"Private for-profit, less-than 2-year",237,23,260,0,0,0,0,0,0,0,0,0,1,1,1,4280,-80.95448625556,41.1135527078364
249609001,Fortis Institute-Forty Fort,Fortis Institute,166 SLOCUM STREET,FORTY FORT,PA,187042936,6,"Private for-profit, 2-year",86,80,166,0,0,0,0,0,0,0,0,0,1,1,1,4281,-75.8826998228635,41.2820176353163
250027001,Laurel Business Institute,Main Campus,11 East Penn Street,Uniontown,PA,15401,6,"Private for-profit, 2-year",57,149,206,0,0,0,0,0,0,0,0,0,1,1,1,4282,-79.7248635558461,39.9022904571686
250072001,Antonelli Medical and Professional Institute,Main Campus,1700 Industrial Highway,Pottstown,PA,19464,9,"Private for-profit, less-than 2-year",4,120,124,0,0,0,0,0,0,0,0,0,1,1,1,4283,-75.6173238892379,40.2344444789529
250285001,Aviation Institute of Maintenance-Philadelphia,Aviation Institute of Maintenance,3001 Grant Avenue,Philadelphia,PA,19114,6,"Private for-profit, 2-year",343,21,364,0,0,0,0,0,0,0,0,0,1,1,1,4284,-75.012899105936,40.0721892978113
250601001,Carrington College-Westside,Carrington College-Phoenix East,2149 W DUNLAP AVE,PHOENIX,AZ,85021,6,"Private for-profit, 2-year",127,219,346,0,0,0,1,1,0,0,0,0,1,1,1,4285,-112.104810806897,33.5675495100126
250744001,Dorsey Business Schools-Roseville,Dorsey School of Business - Roseville,31542 GRATIOT Avenue,ROSEVILLE,MI,48066,9,"Private for-profit, less-than 2-year",39,363,402,0,0,0,0,0,0,0,0,0,1,1,1,4286,-82.9159540231901,42.5286944345739
250902001,Moler-Pickens Beauty Academy,Main Campus,5951-S Boymel Dr,FAIRFIELD,OH,45014,6,"Private for-profit, 2-year",5,73,78,0,0,0,0,0,0,0,0,0,1,1,1,4287,-84.4988074098195,39.3180385911026
366960001,Brightwood College-Modesto,Brightwood College - Modesto,5172 Kiernan Court,Salida,CA,95368,6,"Private for-profit, 2-year",79,350,429,0,0,0,0,0,0,0,1,0,1,1,1,4288,-121.0865814445,37.7125757797942
250993001,Red River Technology Center,Main Campus,3300 W Bois D'Arc,Duncan,OK,73533,7,"Public, less-than 2-year",238,233,471,0,0,0,0,0,0,0,0,0,1,1,1,4289,-97.9907310001739,34.4925085423866
251075001,Brightwood Career Institute-Harrisburg,Brightwood Career Institute-Harrisburg,5650 DERRY ST,HARRISBURG,PA,17111,6,"Private for-profit, 2-year",33,173,206,0,0,0,0,0,0,0,0,0,1,1,1,4290,-76.7909227448292,40.2624269151346
251260001,Southern Union State Community College,Wadley Campus,750 ROBERTS ST,WADLEY,AL,36276,4,"Public, 2-year",1984,2732,4716,0,1,2,0,0,0,0,0,0,1,1,1,4291,-85.5716066343666,33.1265970438527
251312001,South University-Columbia,South University - Columbia,9 Science Court,COLUMBIA,SC,29203,3,"Private for-profit, 4-year or above",312,1016,1328,0,0,0,0,0,0,0,0,0,1,1,1,4292,-80.9629439864864,34.0992537081876
260293001,Everest University-Brandon,Brandon Campus,3924 COCONUT PALM DR,TAMPA,FL,336191354,2,"Private nonprofit, 4-year or above",224,753,977,0,0,0,0,0,0,0,0,0,1,1,1,4293,-82.3495541317542,27.9805224446227
260336001,Clinton Technical School,Main Campus,602 S. Fifth St.,CLINTON,MO,64735,7,"Public, less-than 2-year",1,22,23,0,0,0,0,0,0,0,0,0,1,1,1,4294,-93.7692790545062,38.3641712185745
260354001,Consolidated School of Business-Lancaster,Main Campus,2124 AMBASSADOR CIR,LANCASTER,PA,17603,6,"Private for-profit, 2-year",17,75,92,0,0,0,0,0,0,0,0,0,1,1,1,4295,-76.3609363052677,40.0430866409279
260363001,Greene County Career and Technology Center,Main Campus,60 ZIMMERMAN DRIVE,WAYNESBURG,PA,153708281,7,"Public, less-than 2-year",0,14,14,0,0,0,0,0,0,0,0,0,1,1,1,4296,-80.1511126139568,39.8948655411572
260372001,Lac Courte Oreilles Ojibwa Community College,Main Campus,13466 W TREPANIA RD,HAYWARD,WI,54843,4,"Public, 2-year",118,253,371,1,9,0,1,0,0,0,2,0,1,1,1,4297,-91.3647500255594,45.9417975155628
260664001,Diesel Driving Academy-Shreveport,Diesel Driving Academy-Shreveport,3523 Greenwood Road,Shreveport,LA,71109,9,"Private for-profit, less-than 2-year",226,46,272,0,0,0,0,0,0,0,0,0,1,1,1,4298,-93.795020906895,32.476331117291
260691001,Pima Medical Institute-Mesa,Mesa Campus,957 S DOBSON,Mesa,AZ,85202,6,"Private for-profit, 2-year",262,804,1066,0,1,0,0,0,0,0,0,0,1,1,1,4299,-111.874567557333,33.3968848322078
260789001,Platt College-Los Angeles,Main Campus,"1000 South Fremont Ave., A9 West",Alhambra,CA,91803,3,"Private for-profit, 4-year or above",160,479,639,0,0,0,0,0,0,0,0,0,1,1,1,4300,-118.151877315223,34.0814504703184
260813001,Platt College-Aurora,Main Campus,3100 S PARKER RD  SUITE 200,AURORA,CO,800143141,3,"Private for-profit, 4-year or above",29,187,216,0,0,0,0,0,0,0,0,0,1,1,1,4301,-104.854271797525,39.6602932373403
260901001,Kaplan University-Davenport Campus,Main Campus,1801 E Kimberly Rd Ste 1,Davenport,IA,52807,3,"Private for-profit, 4-year or above",11692,33663,45355,0,0,0,0,0,0,0,0,0,1,1,1,4302,-90.5506424999663,41.5567454697859
260910001,Kaplan University-Cedar Falls Campus,Main Campus,7009 Nordic Drive,Cedar Falls,IA,50613,3,"Private for-profit, 4-year or above",61,293,354,0,0,0,0,0,0,0,0,0,1,1,1,4303,-92.4476207397621,42.4739972199643
260929001,Paul Mitchell the School-Boise,Paul Mitchell the School Boise,1270 S VINNELL WAY,BOISE,ID,83709,6,"Private for-profit, 2-year",10,148,158,0,0,0,0,0,0,0,0,0,1,1,1,4304,-116.286024547484,43.5937736954661
